i,lid,rc,expansion,time,recall
3369, 22.787547664939733, 1.4732277393341064, 1.0254687070846558, 0.000189208984375, 0.47
3370, 49.041228580154, 1.5971866846084595, 1.0139453411102295, 0.00016269683837890624, 0.17
3371, 53.830864164350935, 1.4214645624160767, 1.0103946924209595, 0.00016627311706542968, 0.16
3372, 11.68877832349208, 1.5356130599975586, 1.0260231494903564, 0.00017557144165039062, 0.0
3373, 30.68240349440318, 1.4118545055389404, 1.0178102254867554, 0.0001735687255859375, 0.0
3374, 66.01413268316217, 1.414769172668457, 1.0106682777404785, 0.00017528533935546876, 0.03
3375, 34.82222580617054, 1.888291835784912, 1.023703932762146, 0.00018258094787597655, 0.37
3376, 27.702473687944863, 1.604277491569519, 1.0247548818588257, 0.00017952919006347656, 0.3
3377, 47.52717215456066, 1.6294533014297485, 1.0185270309448242, 0.0001819610595703125, 0.2
3378, 71.9929330039118, 1.4192979335784912, 1.0097384452819824, 0.00016908645629882814, 0.14
3379, 79.99579725533732, 1.6269716024398804, 1.0167925357818604, 0.000180816650390625, 0.44
3380, 70.06599878499809, 1.566746473312378, 1.0116825103759766, 0.00017499923706054688, 0.38
3381, 31.407141297574576, 1.489741325378418, 1.0214085578918457, 0.00017895698547363282, 0.04
3382, 49.81044140459605, 1.4650171995162964, 1.0127273797988892, 0.00017271041870117187, 0.26
3383, 43.696791247865704, 1.5893585681915283, 1.0230611562728882, 0.0001800060272216797, 0.42
3384, 35.60691019554837, 1.6677777767181396, 1.015800952911377, 0.0001583099365234375, 0.33
3385, 33.705005943781, 1.387838363647461, 1.0217375755310059, 0.00016002655029296876, 0.41
3386, 52.63747370764894, 1.3658868074417114, 1.0128809213638306, 0.00015769004821777343, 0.03
3387, 25.015914768496998, 1.6168593168258667, 1.0244001150131226, 0.00017175674438476562, 0.44
3388, 16.006703379681046, 1.5087310075759888, 1.033570647239685, 0.00019464492797851562, 0.6
3389, 44.64600177582923, 1.5332233905792236, 1.015338659286499, 0.00018053054809570314, 0.22
3390, 29.258444188006727, 1.5036040544509888, 1.0255284309387207, 0.0001609325408935547, 0.35
3391, 33.8919501871789, 1.4919021129608154, 1.0157023668289185, 0.00016303062438964843, 0.02
3392, 35.64724280112422, 1.6025290489196777, 1.0132415294647217, 0.0001742839813232422, 0.26
3393, 47.99779014564032, 1.5475664138793945, 1.0139907598495483, 0.00018296241760253906, 0.39
3394, 61.65813807939405, 1.3655674457550049, 1.0129491090774536, 0.0001555919647216797, 0.01
3395, 24.71849654953179, 1.848128318786621, 1.0328015089035034, 0.00018296241760253906, 0.56
3396, 20.337468217357795, 1.6464654207229614, 1.040282130241394, 0.00018892288208007812, 0.0
3397, 69.08088947710398, 1.2498384714126587, 1.0087167024612427, 0.00016770362854003906, 0.04
3398, 66.38684332122033, 1.3540223836898804, 1.0095882415771484, 0.00015392303466796876, 0.01
3399, 39.320761757275655, 1.6402840614318848, 1.0214086771011353, 0.00016117095947265625, 0.01
3400, 10.211184287533266, 2.242776393890381, 1.0527056455612183, 0.0001778125762939453, 0.5
3401, 29.43719545206565, 1.4436278343200684, 1.017212152481079, 0.00016012191772460938, 0.47
3402, 69.83645753301604, 1.456469178199768, 1.012372374534607, 0.00016083717346191407, 0.31
3403, 77.06320870232288, 1.3365659713745117, 1.0112972259521484, 0.0001842498779296875, 0.12
3404, 36.728145210247696, 1.5380024909973145, 1.016597867012024, 0.00017790794372558595, 0.36
3405, 61.991462622725436, 1.367959976196289, 1.013120412826538, 0.00018377304077148436, 0.02
3406, 38.55933608991629, 1.697981595993042, 1.0146965980529785, 0.0001761913299560547, 0.23
3407, 64.5206089135293, 1.250144362449646, 1.012740135192871, 0.00017757415771484374, 0.01
3408, 48.2309851663075, 1.3550204038619995, 1.009397029876709, 0.0001816272735595703, 0.09
3409, 22.207424752621304, 1.4744246006011963, 1.02150297164917, 0.0001522064208984375, 0.01
3410, 23.30102241300029, 1.6871188879013062, 1.0263062715530396, 0.00016016960144042968, 0.55
3411, 61.51944367940916, 1.4232197999954224, 1.0123486518859863, 0.00015554428100585937, 0.14
3412, 8.530524852021342, 3.791191339492798, 1.1295790672302246, 0.00014715194702148439, 0.62
3413, 31.483858923079964, 1.4736322164535522, 1.0220293998718262, 0.00015239715576171876, 0.25
3414, 11.324515268972563, 1.4814821481704712, 1.023806095123291, 0.00017576217651367189, 0.01
3415, 14.60984114759059, 1.675933837890625, 1.041055679321289, 0.00014715194702148439, 0.55
3416, 61.29900943336162, 1.3717708587646484, 1.013413667678833, 0.00016412734985351562, 0.1
3417, 54.501534503113874, 1.4002854824066162, 1.0116969347000122, 0.00015888214111328124, 0.12
3418, 29.768314966384356, 1.5658255815505981, 1.0212980508804321, 0.0001842498779296875, 0.46
3419, 61.006309810167096, 1.41716730594635, 1.0121047496795654, 0.00016527175903320314, 0.1
3420, 35.91730717299542, 1.444832444190979, 1.0184119939804077, 0.00020055770874023439, 0.28
3421, 47.13061851880531, 1.5933105945587158, 1.0181584358215332, 0.00018100738525390626, 0.57
3422, 69.21254150917348, 1.5457463264465332, 1.0154345035552979, 0.0001598358154296875, 0.4
3423, 28.207910272647247, 1.6447380781173706, 1.0226513147354126, 0.00015134811401367186, 0.32
3424, 40.648166496541556, 1.466599702835083, 1.0099517107009888, 0.00015797615051269532, 0.3
3425, 9.383883079559435, 1.7075341939926147, 1.0676313638687134, 0.00019025802612304688, 0.64
3426, 34.37868165606638, 1.5503733158111572, 1.0274142026901245, 0.00017361640930175782, 0.56
3427, 75.45671342121379, 1.3347975015640259, 1.0096572637557983, 0.00018491744995117188, 0.03
3428, 20.755781122963384, 1.6608601808547974, 1.0241053104400635, 0.0001987934112548828, 0.48
3429, 11.199832488195389, 1.897574543952942, 1.0768200159072876, 0.000162506103515625, 0.73
3430, 42.32091126513763, 1.5257518291473389, 1.0227419137954712, 0.00017561912536621094, 0.38
3431, 46.528987703158414, 1.4763681888580322, 1.0150871276855469, 0.00016698837280273437, 0.02
3432, 41.689173571156395, 1.4013644456863403, 1.013659954071045, 0.00018520355224609374, 0.11
3433, 69.7309005098816, 1.3161824941635132, 1.009004831314087, 0.0001659393310546875, 0.03
3434, 21.97688411480395, 1.8447953462600708, 1.0459686517715454, 0.00019078254699707032, 0.73
3435, 67.44943959407868, 1.4142546653747559, 1.0088398456573486, 0.00015516281127929686, 0.14
3436, 40.03398191658221, 1.5638591051101685, 1.011701226234436, 0.00020112991333007813, 0.13
3437, 28.582147967547254, 1.5075300931930542, 1.0210468769073486, 0.0001674652099609375, 0.37
3438, 10.329879056752693, 1.7427151203155518, 1.0437464714050293, 0.000151824951171875, 0.65
3439, 40.727450604502025, 1.6270352602005005, 1.0194368362426758, 0.00021386146545410156, 0.38
3440, 25.9307630239089, 1.733365535736084, 1.0243033170700073, 0.00020360946655273438, 0.56
3441, 34.92638177272381, 1.5138648748397827, 1.019299864768982, 0.00021042823791503907, 0.39
3442, 32.786866143041316, 1.9386457204818726, 1.0244146585464478, 0.00016579627990722656, 0.54
3443, 43.29453241156923, 1.4717413187026978, 1.0180336236953735, 0.00016942024230957032, 0.26
3444, 55.3574307495862, 1.4131104946136475, 1.0130919218063354, 0.00017328262329101561, 0.24
3445, 67.07559981541036, 1.442685842514038, 1.0111395120620728, 0.00018110275268554688, 0.02
3446, 31.622503667989047, 1.8766649961471558, 1.0237464904785156, 0.00020856857299804686, 0.54
3447, 68.914248084634, 1.414443016052246, 1.0109080076217651, 0.00015988349914550782, 0.02
3448, 21.181008563208373, 1.3818439245224, 1.0302654504776, 0.00017528533935546876, 0.57
3449, 56.49036269405178, 1.534886360168457, 1.0126771926879883, 0.00015625953674316406, 0.13
3450, 38.38972505823824, 1.418027639389038, 1.0148006677627563, 0.00016813278198242189, 0.19
3451, 11.506753059705158, 1.4196760654449463, 1.0197099447250366, 0.0001492023468017578, 0.37
3452, 23.280385671285615, 1.7592853307724, 1.0341873168945312, 0.00015673637390136718, 0.57
3453, 63.04346203311345, 1.4328339099884033, 1.0122112035751343, 0.00016841888427734374, 0.07
3454, 46.51760422833102, 1.7014843225479126, 1.0229856967926025, 0.00018758773803710936, 0.29
3455, 45.49693633163142, 1.435077428817749, 1.0159225463867188, 0.0001857757568359375, 0.02
3456, 46.2596568227213, 1.52248215675354, 1.0155481100082397, 0.00017228126525878907, 0.06
3457, 14.226610646553015, 1.6602613925933838, 1.0607622861862183, 0.00015044212341308594, 0.85
3458, 70.64244674756445, 1.4089164733886719, 1.0114597082138062, 0.00018186569213867186, 0.19
3459, 14.416529554272074, 1.6368966102600098, 1.0464322566986084, 0.000185394287109375, 0.78
3460, 57.70015552662998, 1.292771816253662, 1.0095916986465454, 0.00016837120056152345, 0.0
3461, 39.662133531694856, 1.527877926826477, 1.0178306102752686, 0.00017037391662597657, 0.53
3462, 44.009449221033506, 1.5625518560409546, 1.0168321132659912, 0.00020151138305664064, 0.27
3463, 33.28807990056277, 1.4103665351867676, 1.0179508924484253, 0.00019369125366210937, 0.45
3464, 43.399950558086104, 1.5299960374832153, 1.013918161392212, 0.00017747879028320312, 0.3
3465, 53.5214895642656, 1.4363927841186523, 1.0114099979400635, 0.00015954971313476564, 0.03
3466, 61.68619546073741, 1.4373501539230347, 1.0129146575927734, 0.000170135498046875, 0.15
3467, 33.12598510043172, 1.8787996768951416, 1.0243773460388184, 0.00016341209411621093, 0.45
3468, 44.29828786017448, 1.549856185913086, 1.0186653137207031, 0.00016818046569824218, 0.36
3469, 72.0267108980549, 1.3022786378860474, 1.010666847229004, 0.00017580986022949218, 0.14
3470, 44.75336523356493, 1.5736539363861084, 1.0181840658187866, 0.00017323493957519532, 0.37
3471, 33.9983631015678, 1.58994722366333, 1.0230231285095215, 0.0001819133758544922, 0.38
3472, 41.571893543297755, 1.5155847072601318, 1.0183134078979492, 0.00019173622131347657, 0.22
3473, 55.08196820216036, 1.52994966506958, 1.0138566493988037, 0.00017352104187011718, 0.28
3474, 46.86849672531562, 1.5201427936553955, 1.0204397439956665, 0.0001766681671142578, 0.37
3475, 55.036916366304666, 1.4625941514968872, 1.0155237913131714, 0.00017004013061523439, 0.11
3476, 39.15174176736146, 1.6284492015838623, 1.01481032371521, 0.000194549560546875, 0.28
3477, 54.03408030200177, 1.4112212657928467, 1.0104434490203857, 0.00017218589782714845, 0.33
3478, 46.1741159687508, 1.4746243953704834, 1.0141525268554688, 0.00017580986022949218, 0.05
3479, 85.63965798695871, 1.2536183595657349, 1.0079097747802734, 0.00016350746154785155, 0.02
3480, 44.98606681379382, 1.297181248664856, 1.0121326446533203, 0.00013761520385742189, 0.0
3481, 61.38520534733074, 1.268926739692688, 1.0086686611175537, 0.00015459060668945312, 0.0
3482, 63.529555979644435, 1.4336360692977905, 1.013612151145935, 0.0002147197723388672, 0.17
3483, 75.8290755505141, 1.340498924255371, 1.010946273803711, 0.00015273094177246094, 0.01
3484, 35.689982003558846, 1.620591640472412, 1.01999831199646, 0.00018663406372070311, 0.3
3485, 104.11605658117162, 1.2688333988189697, 1.008093237876892, 0.0001651763916015625, 0.01
3486, 74.9201550877033, 1.3096215724945068, 1.00941801071167, 0.0001655101776123047, 0.06
3487, 48.533055258351844, 1.5201078653335571, 1.015456199645996, 0.00017757415771484374, 0.32
3488, 44.18327647866889, 1.5300536155700684, 1.019954800605774, 0.00018472671508789061, 0.38
3489, 83.0201307177246, 1.2179394960403442, 1.0074363946914673, 0.0001628398895263672, 0.0
3490, 51.76606938142849, 1.5211467742919922, 1.01429283618927, 0.0001766204833984375, 0.19
3491, 49.13241050356276, 1.4256782531738281, 1.0135027170181274, 0.00018248558044433593, 0.07
3492, 18.490179956225, 1.505186915397644, 1.0303512811660767, 0.00017366409301757812, 0.39
3493, 65.8429990949447, 1.3276110887527466, 1.0104256868362427, 0.00017986297607421874, 0.11
3494, 39.23468521789771, 1.5217161178588867, 1.017076015472412, 0.000154876708984375, 0.03
3495, 57.366085255033646, 1.5292326211929321, 1.0137649774551392, 0.00016880035400390625, 0.09
3496, 67.05764523777997, 1.3092124462127686, 1.0101476907730103, 0.00015654563903808594, 0.05
3497, 40.58186401097677, 1.4364694356918335, 1.01527738571167, 0.00019683837890625, 0.08
3498, 58.32959670244952, 1.4401426315307617, 1.0109511613845825, 0.0001697540283203125, 0.28
3499, 72.79850699587912, 1.3093090057373047, 1.0086359977722168, 0.00019230842590332032, 0.04
3500, 58.11560228555499, 1.426052212715149, 1.0127317905426025, 0.00017418861389160157, 0.03
3501, 34.052474729408736, 1.742523193359375, 1.0247364044189453, 0.00016021728515625, 0.23
3502, 66.84948271206864, 1.2747647762298584, 1.010779619216919, 0.0001659393310546875, 0.03
3503, 13.17085942556638, 2.1111857891082764, 1.075069546699524, 0.0001636028289794922, 0.63
3504, 20.958558895162458, 1.764559268951416, 1.0321621894836426, 0.00017185211181640624, 0.62
3505, 21.350482610703306, 1.6009494066238403, 1.0273162126541138, 0.00018367767333984374, 0.43
3506, 72.41805689204134, 1.3947659730911255, 1.010947346687317, 0.00018115043640136718, 0.09
3507, 71.2570756075737, 1.4107877016067505, 1.0139148235321045, 0.00022597312927246093, 0.18
3508, 22.006885114342893, 1.7066097259521484, 1.0223935842514038, 0.00018091201782226561, 0.24
3509, 91.36424331536242, 1.2512400150299072, 1.0089625120162964, 0.0001964569091796875, 0.05
3510, 34.38376291456661, 1.4561070203781128, 1.0149009227752686, 0.00018596649169921875, 0.06
3511, 19.3009677349102, 1.5262502431869507, 1.0287362337112427, 0.0001651287078857422, 0.53
3512, 32.156777465455875, 1.5320675373077393, 1.018837571144104, 0.000177001953125, 0.27
3513, 30.283231352611438, 1.4379318952560425, 1.0212042331695557, 0.00015349388122558593, 0.25
3514, 55.02365924832271, 1.343436598777771, 1.0126407146453857, 0.00017309188842773438, 0.27
3515, 24.61475185988585, 1.5673984289169312, 1.0323114395141602, 0.00016751289367675782, 0.6
3516, 56.67360382832217, 1.365081787109375, 1.0107513666152954, 0.0001845836639404297, 0.03
3517, 46.08085434752293, 1.4952096939086914, 1.0163776874542236, 0.00018143653869628906, 0.02
3518, 63.135700605194025, 1.2643080949783325, 1.009843111038208, 0.00018739700317382812, 0.03
3519, 38.414977993382415, 1.7941558361053467, 1.019123911857605, 0.00016279220581054686, 0.29
3520, 63.79762813467954, 1.3664677143096924, 1.0106942653656006, 0.00019769668579101564, 0.09
3521, 32.874317699801104, 1.5301902294158936, 1.0191495418548584, 0.0001705646514892578, 0.0
3522, 24.991336959736916, 1.7461466789245605, 1.0252622365951538, 0.00016355514526367188, 0.4
3523, 71.0793956355333, 1.3424811363220215, 1.0109360218048096, 0.0001595020294189453, 0.01
3524, 67.59588094468192, 1.4200776815414429, 1.0097895860671997, 0.00015611648559570311, 0.04
3525, 55.812182142895495, 1.5090776681900024, 1.0135830640792847, 0.00017762184143066406, 0.28
3526, 44.263832163342826, 1.523427963256836, 1.016625165939331, 0.0001682758331298828, 0.11
3527, 24.008130097888063, 1.6978847980499268, 1.0275377035140991, 0.00015420913696289061, 0.45
3528, 40.24305004771221, 1.4729728698730469, 1.0176904201507568, 0.00017032623291015624, 0.28
3529, 25.76075094412572, 1.5662975311279297, 1.019110083580017, 0.00018777847290039063, 0.46
3530, 34.315669057795766, 1.3866305351257324, 1.019228458404541, 0.000189971923828125, 0.29
3531, 55.60098409052772, 1.6031075716018677, 1.0160770416259766, 0.00016217231750488282, 0.32
3532, 69.06510506462574, 1.2929925918579102, 1.0109347105026245, 0.00014848709106445311, 0.2
3533, 50.3000615534261, 1.679974913597107, 1.0164281129837036, 0.00016460418701171874, 0.18
3534, 47.26466187375604, 1.6177513599395752, 1.0178635120391846, 0.0001572132110595703, 0.28
3535, 27.999179637508437, 1.915510892868042, 1.0256325006484985, 0.00016460418701171874, 0.47
3536, 64.24590369045107, 1.2778711318969727, 1.0099835395812988, 0.00017614364624023436, 0.05
3537, 64.22484054073374, 1.3897628784179688, 1.0120877027511597, 0.00020728111267089843, 0.29
3538, 34.9371776942593, 1.6211755275726318, 1.0171610116958618, 0.00019392967224121093, 0.3
3539, 107.58801197596046, 1.381693720817566, 1.013412594795227, 0.00015931129455566407, 0.33
3540, 52.21761915224659, 1.3756498098373413, 1.0116952657699585, 0.00016622543334960939, 0.09
3541, 62.05301532089835, 1.5477559566497803, 1.009711503982544, 0.00018210411071777343, 0.35
3542, 82.47415512725316, 1.294887661933899, 1.0106245279312134, 0.000182342529296875, 0.16
3543, 34.889274932620104, 1.6550923585891724, 1.0260494947433472, 0.00016069412231445312, 0.32
3544, 42.36761806559497, 1.6565276384353638, 1.021173119544983, 0.00018677711486816406, 0.13
3545, 28.876211302100764, 1.421695351600647, 1.0177645683288574, 0.00021581649780273439, 0.39
3546, 22.54124306748208, 1.2943741083145142, 1.014285922050476, 0.00016112327575683593, 0.06
3547, 40.22284053162455, 1.4922162294387817, 1.0217487812042236, 0.00014653205871582032, 0.49
3548, 55.533220424991825, 1.3453490734100342, 1.009993076324463, 0.00016493797302246093, 0.01
3549, 47.021016480482366, 1.504595398902893, 1.015554428100586, 0.0001552581787109375, 0.27
3550, 73.10691426651904, 1.2850377559661865, 1.0105007886886597, 0.00016994476318359374, 0.0
3551, 56.923743227346364, 1.5464781522750854, 1.014404058456421, 0.0001572132110595703, 0.06
3552, 20.098477937466065, 1.5629525184631348, 1.0273337364196777, 0.0001598358154296875, 0.55
3553, 63.93361433707681, 1.3777353763580322, 1.0135139226913452, 0.00018787384033203125, 0.22
3554, 34.3006733746105, 1.8588589429855347, 1.0284597873687744, 0.0001671314239501953, 0.35
3555, 35.882320644387214, 1.597464680671692, 1.018154501914978, 0.00018281936645507811, 0.43
3556, 36.39462844548586, 1.469131588935852, 1.0148167610168457, 0.0001674175262451172, 0.1
3557, 38.645721955501806, 1.4009615182876587, 1.013230800628662, 0.00016202926635742188, 0.06
